playlist_genre,playlist_subgenre,instrumentalness,tmp_data,duration_ms,duration_sec,duration_min
pop,electropop,0.0908,0.0908,225233,225.233,3.753883333
pop,electropop,0.192,0.192,245347,245.347,4.089116667
pop,electropop,0.779,0.779,395440,395.44,6.590666667
pop,electropop,0.813,0.813,265280,265.28,4.421333333
pop,electropop,0.0567,0.0567,245360,245.36,4.089333333
pop,electropop,0.0257,0.0257,223533,223.533,3.72555
pop,electropop,0.945,0.945,384599,384.599,6.409983333
pop,electropop,0.826,0.826,257176,257.176,4.286266667
pop,electropop,0.00217,0.00217,151707,151.707,2.52845
pop,electropop,1.97E-05,0.0000197,227627,227.627,3.793783333
pop,electropop,0.024,0.024,336413,336.413,5.606883333
pop,electropop,0.939,0.939,331467,331.467,5.52445
pop,electropop,0.455,0.455,247920,247.92,4.132
pop,electropop,0.92,0.92,122479,122.479,2.041316667
pop,electropop,0.0506,0.0506,238800,238.8,3.98
pop,electropop,0.63,0.63,216473,216.473,3.607883333
pop,electropop,0.00262,0.00262,233247,233.247,3.88745
pop,electropop,3.04E-04,0.000304,315080,315.08,5.251333333
pop,electropop,0.885,0.885,219507,219.507,3.65845
pop,electropop,0.854,0.854,142225,142.225,2.370416667
pop,electropop,0.867,0.867,256000,256,4.266666667
pop,electropop,8.71E-05,0.0000871,281347,281.347,4.689116667
pop,electropop,0.939,0.939,286784,286.784,4.779733333
pop,electropop,5.82E-04,0.000582,214160,214.16,3.569333333
pop,electropop,0.823,0.823,363707,363.707,6.061783333
pop,electropop,0.948,0.948,96000,96,1.6
pop,electropop,0.411,0.411,340947,340.947,5.68245
pop,electropop,0.87,0.87,302400,302.4,5.04
pop,electropop,0.0962,0.0962,465333,465.333,7.75555
pop,electropop,0.964,0.964,366064,366.064,6.101066667
pop,electropop,0.853,0.853,233275,233.275,3.887916667
pop,electropop,0.0801,0.0801,208973,208.973,3.482883333
pop,electropop,0.85,0.85,265133,265.133,4.418883333
pop,electropop,0.956,0.956,232947,232.947,3.88245
pop,electropop,0.601,0.601,337457,337.457,5.624283333
pop,electropop,0.829,0.829,172109,172.109,2.868483333
pop,electropop,0.95,0.95,320000,320,5.333333333
pop,electropop,0.897,0.897,296000,296,4.933333333
pop,electropop,0.00509,0.00509,309173,309.173,5.152883333
pop,electropop,0.791,0.791,322841,322.841,5.380683333
pop,electropop,0.846,0.846,269488,269.488,4.491466667
pop,electropop,0.45,0.45,204440,204.44,3.407333333
pop,electropop,0.746,0.746,220067,220.067,3.667783333
pop,electropop,4.21E-04,0.000421,242827,242.827,4.047116667
pop,electropop,0.475,0.475,180920,180.92,3.015333333
pop,electropop,0.882,0.882,221192,221.192,3.686533333
pop,electropop,0.00725,0.00725,196280,196.28,3.271333333
pop,electropop,0.0323,0.0323,326061,326.061,5.43435
pop,electropop,0.596,0.596,277803,277.803,4.63005
pop,electropop,7.89E-04,0.000789,297432,297.432,4.9572
pop,electropop,0.593,0.593,284061,284.061,4.73435
pop,electropop,0.0178,0.0178,243800,243.8,4.063333333
pop,electropop,0.943,0.943,76067,76.067,1.267783333
pop,electropop,0.0618,0.0618,237213,237.213,3.95355
pop,electropop,0.00509,0.00509,347347,347.347,5.789116667
pop,electropop,0.345,0.345,395538,395.538,6.5923
pop,electropop,3.72E-05,0.0000372,219160,219.16,3.652666667
pop,electropop,0,0,196613,196.613,3.276883333
pop,electropop,0,0,212424,212.424,3.5404
pop,electropop,0,0,258343,258.343,4.305716667
pop,electropop,0,0,235613,235.613,3.926883333
pop,electropop,0,0,235545,235.545,3.92575
pop,electropop,0,0,212862,212.862,3.5477
pop,electropop,0,0,219427,219.427,3.657116667
pop,electropop,0,0,219547,219.547,3.659116667
pop,electropop,1.71E-05,0.0000171,309600,309.6,5.16
pop,electropop,0,0,187973,187.973,3.132883333
pop,electropop,0,0,231173,231.173,3.852883333
pop,electropop,0.0112,0.0112,307880,307.88,5.131333333
pop,electropop,0,0,227880,227.88,3.798
pop,electropop,5.16E-06,0.00000516,226680,226.68,3.778
pop,electropop,1.13E-06,0.00000113,262200,262.2,4.37
pop,electropop,2.80E-06,0.0000028,210093,210.093,3.50155
pop,electropop,0,0,210013,210.013,3.500216667
pop,electropop,0,0,187547,187.547,3.125783333
pop,electropop,2.19E-05,0.0000219,214847,214.847,3.580783333
pop,electropop,0.0014,0.0014,208133,208.133,3.468883333
pop,electropop,0.0419,0.0419,195160,195.16,3.252666667
pop,electropop,0,0,221273,221.273,3.687883333
pop,electropop,3.35E-04,0.000335,209208,209.208,3.4868
pop,electropop,1.91E-06,0.00000191,195480,195.48,3.258
pop,electropop,0.634,0.634,299173,299.173,4.986216667
pop,electropop,0.00789,0.00789,226867,226.867,3.781116667
pop,electropop,2.87E-05,0.0000287,352969,352.969,5.882816667
pop,electropop,0.0031,0.0031,230635,230.635,3.843916667
pop,electropop,1.38E-04,0.000138,205440,205.44,3.424
pop,electropop,3.23E-06,0.00000323,278174,278.174,4.636233333
pop,electropop,0.00165,0.00165,251613,251.613,4.19355
pop,electropop,0.67,0.67,403810,403.81,6.730166667
pop,electropop,0.311,0.311,329538,329.538,5.4923
pop,electropop,0.00244,0.00244,204992,204.992,3.416533333
pop,electropop,0.388,0.388,383552,383.552,6.392533333
pop,electropop,0.0974,0.0974,194387,194.387,3.239783333
pop,electropop,0.0509,0.0509,254641,254.641,4.244016667
pop,electropop,5.67E-06,0.00000567,193293,193.293,3.22155
pop,electropop,8.66E-04,0.000866,193548,193.548,3.2258
pop,electropop,0,0,243320,243.32,4.055333333
pop,electropop,0,0,224840,224.84,3.747333333
pop,electropop,0.355,0.355,295516,295.516,4.925266667
pop,electropop,0,0,157202,157.202,2.620033333
pop,electropop,0,0,213338,213.338,3.555633333
pop,electropop,0,0,222307,222.307,3.705116667
pop,electropop,3.86E-04,0.000386,195173,195.173,3.252883333
pop,electropop,8.11E-04,0.000811,180336,180.336,3.0056
pop,electropop,0.0654,0.0654,241875,241.875,4.03125
pop,electropop,4.12E-04,0.000412,247933,247.933,4.132216667
pop,electropop,4.19E-04,0.000419,206960,206.96,3.449333333
pop,electropop,3.89E-06,0.00000389,326960,326.96,5.449333333
pop,electropop,0.00933,0.00933,216333,216.333,3.60555
pop,electropop,0.0676,0.0676,217733,217.733,3.628883333
pop,electropop,0.087,0.087,215880,215.88,3.598
pop,electropop,0.448,0.448,371453,371.453,6.190883333
pop,electropop,0.0239,0.0239,214027,214.027,3.567116667
pop,electropop,0.00614,0.00614,249827,249.827,4.163783333
pop,electropop,0.00998,0.00998,296827,296.827,4.947116667
pop,electropop,0.456,0.456,227947,227.947,3.799116667
pop,electropop,0.00875,0.00875,185920,185.92,3.098666667
pop,electropop,6.72E-04,0.000672,255733,255.733,4.262216667
pop,electropop,0.063,0.063,211280,211.28,3.521333333
pop,electropop,2.91E-04,0.000291,180960,180.96,3.016
pop,electropop,2.64E-04,0.000264,222960,222.96,3.716
pop,electropop,0.00705,0.00705,219533,219.533,3.658883333
pop,electropop,4.93E-05,0.0000493,254041,254.041,4.234016667
pop,electropop,3.45E-06,0.00000345,180488,180.488,3.008133333
pop,electropop,7.38E-05,0.0000738,183533,183.533,3.058883333
pop,electropop,5.69E-04,0.000569,247507,247.507,4.125116667
pop,electropop,9.15E-04,0.000915,359493,359.493,5.99155
pop,electropop,0.0828,0.0828,187547,187.547,3.125783333
pop,electropop,2.11E-05,0.0000211,241000,241,4.016666667
pop,electropop,0,0,217640,217.64,3.627333333
pop,electropop,0.127,0.127,232320,232.32,3.872
pop,electropop,1.26E-06,0.00000126,204427,204.427,3.407116667
pop,electropop,0.013,0.013,243013,243.013,4.050216667
pop,electropop,0.0011,0.0011,236280,236.28,3.938
pop,electropop,4.88E-06,0.00000488,238027,238.027,3.967116667
pop,electropop,4.96E-06,0.00000496,230827,230.827,3.847116667
pop,electropop,0.00254,0.00254,365160,365.16,6.086
pop,electropop,0,0,201427,201.427,3.357116667
pop,electropop,0.0355,0.0355,239547,239.547,3.99245
pop,electropop,0.632,0.632,224932,224.932,3.748866667
pop,electropop,0.436,0.436,220450,220.45,3.674166667
pop,electropop,0.00847,0.00847,251773,251.773,4.196216667
pop,electropop,0.923,0.923,302840,302.84,5.047333333
pop,electropop,0.0107,0.0107,237293,237.293,3.954883333
pop,electropop,0.00971,0.00971,192200,192.2,3.203333333
pop,electropop,0,0,194043,194.043,3.23405
pop,electropop,0,0,265546,265.546,4.425766667
pop,electropop,1.12E-04,0.000112,273267,273.267,4.55445
pop,electropop,0.00245,0.00245,247467,247.467,4.12445
pop,electropop,9.01E-04,0.000901,212760,212.76,3.546
pop,electropop,0.329,0.329,249373,249.373,4.156216667
pop,electropop,0.00436,0.00436,258280,258.28,4.304666667
pop,electropop,2.88E-04,0.000288,229733,229.733,3.828883333
pop,electropop,0.0631,0.0631,277750,277.75,4.629166667
pop,electropop,0,0,281520,281.52,4.692
pop,electropop,0.00507,0.00507,213999,213.999,3.56665
pop,electropop,0.0357,0.0357,281904,281.904,4.6984
pop,electropop,0.25,0.25,490057,490.057,8.167616667
pop,electropop,4.08E-05,0.0000408,188317,188.317,3.138616667
pop,electropop,0,0,241800,241.8,4.03
pop,electropop,3.14E-04,0.000314,247680,247.68,4.128
pop,electropop,0.399,0.399,212840,212.84,3.547333333
pop,electropop,3.69E-06,0.00000369,253000,253,4.216666667
pop,electropop,0,0,274227,274.227,4.57045
pop,electropop,9.29E-04,0.000929,259800,259.8,4.33
pop,electropop,0.00156,0.00156,236160,236.16,3.936
pop,electropop,0.267,0.267,248227,248.227,4.137116667
pop,electropop,1.50E-06,0.0000015,197627,197.627,3.293783333
pop,electropop,2.01E-04,0.000201,390791,390.791,6.513183333
pop,electropop,4.15E-06,0.00000415,211973,211.973,3.532883333
pop,electropop,0.00985,0.00985,248049,248.049,4.13415
pop,electropop,0.119,0.119,223933,223.933,3.732216667
pop,electropop,0.556,0.556,222960,222.96,3.716
pop,electropop,0.802,0.802,248093,248.093,4.134883333
pop,electropop,0.0987,0.0987,232973,232.973,3.882883333
pop,electropop,0.358,0.358,274667,274.667,4.577783333
pop,electropop,4.56E-06,0.00000456,312293,312.293,5.204883333
pop,electropop,0,0,220275,220.275,3.67125
pop,electropop,0.00292,0.00292,243040,243.04,4.050666667
pop,electropop,0.674,0.674,192960,192.96,3.216
pop,electropop,0.391,0.391,267147,267.147,4.45245
pop,electropop,0.00125,0.00125,206520,206.52,3.442
pop,electropop,0.579,0.579,212693,212.693,3.544883333
pop,electropop,0.125,0.125,278272,278.272,4.637866667
pop,electropop,0.078,0.078,302258,302.258,5.037633333
pop,electropop,9.61E-06,0.00000961,306507,306.507,5.10845
pop,electropop,0.827,0.827,245160,245.16,4.086
pop,electropop,0.119,0.119,322667,322.667,5.377783333
pop,electropop,0.728,0.728,314640,314.64,5.244
pop,electropop,0.00422,0.00422,269280,269.28,4.488
pop,electropop,0.0637,0.0637,466800,466.8,7.78
pop,electropop,0.0467,0.0467,388013,388.013,6.466883333
pop,electropop,0.857,0.857,238227,238.227,3.97045
pop,electropop,1.52E-04,0.000152,258173,258.173,4.302883333
pop,electropop,0.351,0.351,245733,245.733,4.09555
pop,electropop,0.59,0.59,302640,302.64,5.044
pop,electropop,1.68E-05,0.0000168,340507,340.507,5.675116667
pop,electropop,2.18E-05,0.0000218,236547,236.547,3.94245
pop,electropop,8.34E-06,0.00000834,248173,248.173,4.136216667
pop,electropop,0.142,0.142,237973,237.973,3.966216667
pop,electropop,0.86,0.86,169839,169.839,2.83065
pop,electropop,0.0336,0.0336,235200,235.2,3.92
pop,electropop,9.12E-04,0.000912,230027,230.027,3.833783333
pop,electropop,0.00384,0.00384,393667,393.667,6.561116667
pop,electropop,7.12E-06,0.00000712,295360,295.36,4.922666667
pop,electropop,0.00867,0.00867,269386,269.386,4.489766667
pop,electropop,0,0,257600,257.6,4.293333333
pop,electropop,0.203,0.203,331267,331.267,5.521116667
pop,electropop,0.00949,0.00949,201467,201.467,3.357783333
pop,electropop,0.221,0.221,325200,325.2,5.42
pop,electropop,0.723,0.723,220027,220.027,3.667116667
pop,electropop,1.72E-04,0.000172,317760,317.76,5.296
pop,electropop,0.067,0.067,443480,443.48,7.391333333
pop,electropop,0.0657,0.0657,295000,295,4.916666667
pop,electropop,0.3,0.3,474333,474.333,7.90555
pop,electropop,0.164,0.164,301373,301.373,5.022883333
pop,electropop,0,0,274706,274.706,4.578433333
pop,electropop,0.0247,0.0247,205520,205.52,3.425333333
pop,electropop,0.781,0.781,257813,257.813,4.296883333
pop,electropop,0.845,0.845,449907,449.907,7.49845
pop,electropop,0.746,0.746,263213,263.213,4.386883333
pop,electropop,0.00161,0.00161,240773,240.773,4.012883333
pop,electropop,0.0207,0.0207,212573,212.573,3.542883333
pop,electropop,6.09E-06,0.00000609,211093,211.093,3.518216667
pop,electropop,1.21E-06,0.00000121,197800,197.8,3.296666667
pop,electropop,0.518,0.518,397027,397.027,6.617116667
pop,electropop,0.0852,0.0852,263973,263.973,4.39955
pop,electropop,0.296,0.296,304042,304.042,5.067366667
pop,electropop,0,0,236920,236.92,3.948666667
pop,electropop,0.00116,0.00116,238678,238.678,3.977966667
pop,electropop,0.00866,0.00866,193293,193.293,3.22155
pop,electropop,0.0275,0.0275,243053,243.053,4.050883333
pop,electropop,0.163,0.163,294893,294.893,4.914883333
pop,electropop,4.62E-04,0.000462,289933,289.933,4.832216667
pop,electropop,3.91E-05,0.0000391,260773,260.773,4.346216667
pop,electropop,7.72E-05,0.0000772,220960,220.96,3.682666667
pop,electropop,0.00127,0.00127,405291,405.291,6.75485
pop,electropop,0.0168,0.0168,358520,358.52,5.975333333
pop,electropop,0.881,0.881,215693,215.693,3.594883333
pop,electropop,0.00348,0.00348,168640,168.64,2.810666667
pop,electropop,0.314,0.314,386506,386.506,6.441766667
pop,electropop,0,0,242907,242.907,4.04845
pop,electropop,0.208,0.208,257827,257.827,4.297116667
pop,electropop,0.039,0.039,272857,272.857,4.547616667
pop,electropop,0,0,160400,160.4,2.673333333
pop,electropop,0.0155,0.0155,219293,219.293,3.654883333
pop,electropop,8.82E-05,0.0000882,318960,318.96,5.316
pop,electropop,0.00538,0.00538,215333,215.333,3.588883333
pop,electropop,0.0024,0.0024,212827,212.827,3.547116667
pop,electropop,0.408,0.408,295760,295.76,4.929333333
pop,electropop,0.0514,0.0514,288000,288,4.8
pop,electropop,0.388,0.388,254853,254.853,4.24755
pop,electropop,0.128,0.128,212293,212.293,3.538216667
pop,electropop,0,0,265480,265.48,4.424666667
pop,electropop,0.533,0.533,233453,233.453,3.890883333
pop,electropop,0.691,0.691,204621,204.621,3.41035
pop,electropop,0.036,0.036,222540,222.54,3.709
pop,electropop,0.00114,0.00114,230240,230.24,3.837333333
pop,electropop,0,0,270667,270.667,4.511116667
pop,electropop,4.98E-06,0.00000498,240884,240.884,4.014733333
pop,electropop,9.90E-05,0.000099,326120,326.12,5.435333333
pop,electropop,0,0,160413,160.413,2.67355
pop,electropop,1.36E-04,0.000136,235893,235.893,3.93155
pop,electropop,3.01E-06,0.00000301,243720,243.72,4.062
pop,electropop,0.228,0.228,317552,317.552,5.292533333
pop,electropop,3.85E-06,0.00000385,213987,213.987,3.56645
pop,electropop,0,0,278893,278.893,4.648216667
pop,electropop,0.142,0.142,256893,256.893,4.28155
pop,electropop,0.038,0.038,340582,340.582,5.676366667
pop,electropop,0.0709,0.0709,303307,303.307,5.055116667
pop,electropop,0.481,0.481,475600,475.6,7.926666667
pop,electropop,1.14E-05,0.0000114,233027,233.027,3.883783333
pop,electropop,0.405,0.405,433240,433.24,7.220666667
pop,electropop,3.18E-04,0.000318,222267,222.267,3.70445
pop,electropop,1.27E-05,0.0000127,357827,357.827,5.963783333
pop,electropop,0.104,0.104,227726,227.726,3.795433333
pop,electropop,0.00168,0.00168,249107,249.107,4.151783333
pop,electropop,0.00172,0.00172,257627,257.627,4.293783333
pop,electropop,0.525,0.525,326760,326.76,5.446
pop,electropop,0.00668,0.00668,224200,224.2,3.736666667
pop,electropop,0.438,0.438,289173,289.173,4.81955
pop,electropop,0.682,0.682,260227,260.227,4.337116667
pop,electropop,0.0308,0.0308,282347,282.347,4.705783333
pop,electropop,0.768,0.768,304973,304.973,5.082883333
pop,electropop,0.0024,0.0024,261613,261.613,4.360216667
pop,electropop,0.0405,0.0405,262053,262.053,4.36755
pop,electropop,0.793,0.793,269640,269.64,4.494
pop,electropop,0.0033,0.0033,252160,252.16,4.202666667
pop,electropop,0.196,0.196,290147,290.147,4.835783333
pop,electropop,1.19E-04,0.000119,381133,381.133,6.352216667
pop,electropop,3.14E-05,0.0000314,188960,188.96,3.149333333
pop,electropop,0.334,0.334,268067,268.067,4.467783333
pop,electropop,0.0649,0.0649,210053,210.053,3.500883333
pop,electropop,0.0102,0.0102,350093,350.093,5.834883333
pop,electropop,4.15E-05,0.0000415,292493,292.493,4.874883333
pop,electropop,8.79E-04,0.000879,268707,268.707,4.47845
pop,electropop,0.505,0.505,316160,316.16,5.269333333
pop,electropop,0.819,0.819,329747,329.747,5.495783333
pop,electropop,2.29E-04,0.000229,314259,314.259,5.23765
pop,electropop,7.31E-06,0.00000731,339107,339.107,5.651783333
pop,electropop,0.411,0.411,317147,317.147,5.285783333
pop,electropop,0,0,332440,332.44,5.540666667
pop,electropop,0.905,0.905,241413,241.413,4.02355
pop,electropop,4.64E-06,0.00000464,397093,397.093,6.618216667
pop,electropop,9.67E-04,0.000967,266213,266.213,4.436883333
pop,electropop,0.501,0.501,272893,272.893,4.548216667
pop,electropop,0.00592,0.00592,274920,274.92,4.582
pop,electropop,1.72E-05,0.0000172,257133,257.133,4.28555
pop,electropop,0.87,0.87,291507,291.507,4.85845
pop,electropop,9.30E-06,0.0000093,233387,233.387,3.889783333
pop,electropop,0.631,0.631,371387,371.387,6.189783333
pop,electropop,0.307,0.307,296200,296.2,4.936666667
pop,electropop,4.21E-04,0.000421,273640,273.64,4.560666667
pop,electropop,0.904,0.904,310333,310.333,5.172216667
pop,electropop,1.14E-04,0.000114,395827,395.827,6.597116667
pop,electropop,0.11,0.11,256973,256.973,4.282883333
pop,electropop,0,0,234987,234.987,3.91645
pop,electropop,0.727,0.727,303107,303.107,5.051783333
pop,electropop,0.505,0.505,264440,264.44,4.407333333
pop,electropop,0.00552,0.00552,286960,286.96,4.782666667
pop,electropop,0.587,0.587,367573,367.573,6.126216667
pop,electropop,0.0423,0.0423,192053,192.053,3.200883333
pop,electropop,2.67E-05,0.0000267,210013,210.013,3.500216667
pop,electropop,5.60E-05,0.000056,184267,184.267,3.071116667
pop,electropop,0.861,0.861,229440,229.44,3.824
pop,electropop,0.494,0.494,235107,235.107,3.91845
pop,electropop,0.213,0.213,286948,286.948,4.782466667
pop,electropop,0.608,0.608,243427,243.427,4.057116667
pop,electropop,0.667,0.667,413547,413.547,6.89245
pop,electropop,1.56E-05,0.0000156,246267,246.267,4.10445
pop,electropop,0.794,0.794,334480,334.48,5.574666667
pop,electropop,0.018,0.018,309011,309.011,5.150183333
pop,electropop,2.14E-05,0.0000214,286000,286,4.766666667
pop,electropop,0.27,0.27,335933,335.933,5.598883333
pop,electropop,0.0031,0.0031,221693,221.693,3.694883333
pop,electropop,0.00132,0.00132,266867,266.867,4.447783333
pop,electropop,0,0,156317,156.317,2.605283333
pop,electropop,0.00514,0.00514,361680,361.68,6.028
pop,electropop,6.95E-04,0.000695,213453,213.453,3.55755
pop,electropop,0.309,0.309,285360,285.36,4.756
pop,electropop,0.772,0.772,416893,416.893,6.948216667
pop,electropop,1.77E-06,0.00000177,214120,214.12,3.568666667
pop,electropop,0,0,368267,368.267,6.137783333
