track_name,track_artist,track_popularity,track_album_release_date
she,Hayley Kiyoko,50,13/1/20
How You've Been - Acoustic,R3HAB,62,10/1/20
Slow,SHY Martin,66,10/1/20
If You Don't,Jonah Baker,54,3/1/20
Wherever You Are,Kodaline,67,10/1/20
No Sleep,No Love For The Middle Child,51,3/1/20
Diamonds,Echosmith,56,10/1/20
Push My Luck - Famba Remix,The Chainsmokers,59,29/11/19
You Love Me,flora cash,56,10/1/20
supernova,prettyboyshav,48,1/1/20
Long Shot - Mount Pleasant Remix,Transviolet,45,3/1/20
MIDDLE OF THE NIGHT,Elley Duhé,57,10/1/20
Faith (with Dolly Parton) [feat. Mr. Probz] - Acoustic,Galantis,57,10/1/20
Control,Winona Oak,57,10/1/20
Sunrise,Kevitch,54,29/12/19
World's on Fire,Superheart,48,30/12/19
Changed,Henry Park,44,1/6/19
Long Time Coming,Caitlyn Smith,50,10/1/20
Kindergarten,chloe moriondo,57,10/1/20
Radical - Edit,Amtrac,58,3/1/20
VICTIM OF A SYSTEM,RAT BOY,52,3/1/20
MMXX,Royal & the Serpent,48,10/1/20
Hallucinations - Acoustic,PVRIS,52,10/1/20
Cyclone,Trove,50,3/1/20
So Predictable,Set It Off,57,3/1/20
backup,guardin,55,3/1/20
The Good Life,Devon Gilfillian,49,10/1/20
You Love It!,ripmattblack,49,8/1/20
Outside Inside,EDEN KAI,48,2/1/20
Swing (feat. Allday),Sofi Tukker,9,10/1/20
On the Back of Your Neck,Cienfue,49,3/1/20
Still Alive - Cruise Control Remix,A R I Z O N A,40,2/1/20
Go to Sleep Little Baby,Niykee Heaton,47,1/1/20
Don't Miss Me? - UNKLFNKL Remix,Marianas Trench,47,7/1/20
U DO U,Yung Scuff,47,2/1/20
2025,Bohdi,44,1/1/20
Nowhere,Gavin Haley,34,8/1/20
Hard,Noah Neiman,48,8/1/20
Lonely,Walk Off the Earth,51,3/1/20
The New Insane,COUNTERFEIT.,50,3/1/20
Rich & Sad,PLVTINUM,55,10/1/20
Cloud 9,Beach Bunny,52,10/1/20
New York,Jake Isaac,48,10/1/20
Forever,Jacquie,46,10/1/20
me & ur ghost,blackbear,68,16/1/20
Answer to Love,Dexter,49,10/1/20
Good Ol' Days,Elijah Midjord,44,30/12/19
Bikini Porn,Tove Lo,63,15/1/20
Is She,Tori Templet,45,3/1/20
All The Fucking Time - Acoustic,Loote,52,27/12/19
Beautiful Stranger,Marcus King,49,10/1/20
melancholyism.,Super Whatevr,46,7/1/20
Me Time,Brooke,37,27/12/19
Just Say It out Loud,Gamma Skies,47,13/12/19
Youuu,COIN,54,16/1/20
You Won’t Answer My Phone Calls but I Bet You’ll Listen to This Song so I Guess This Is the Only Way to Talk to You,Adam Jensen,47,23/12/19
But I Like It,Lauren Sanderson,49,13/1/20
Sweaters,Blanks,49,10/1/20
So Wrong,Jae Jin,41,3/1/20
Someday,Ed Whicher,38,20/12/19
Stranger,MOTHXR,49,26/2/16
Broken Hearted,Mattia Pironti,40,3/1/20
Apple Pie,Lizzy McAlpine,50,19/12/19
Free,Matt Walden,38,27/12/19
Never Loved You,Evie Clair,41,1/1/20
Promises,All Harlem Music,41,30/12/19
Building Chemistry,Cody Francis,42,3/1/20
Thousand Lakes,Miki Ratsula,38,15/11/19
Pull,The Summercamp,41,3/1/19
Happiest Year,Jaymes Young,65,12/7/19
Roses,The Chainsmokers,73,16/6/15
Same Old Love,Selena Gomez,68,9/10/15
Crystals,Of Monsters and Men,5,5/6/15
Wolves Without Teeth,Of Monsters and Men,4,5/6/15
Empire,Of Monsters and Men,4,5/6/15
Black Water,Of Monsters and Men,3,5/6/15
We Sink,Of Monsters and Men,4,5/6/15
Winter Sound - Bonus Track,Of Monsters and Men,0,5/6/15
King And Lionheart,Of Monsters and Men,61,1/1/12
Little Talks,Of Monsters and Men,75,1/1/12
"Try Everything - From ""Zootopia"" Soundtrack",Shakira,2,8/1/16
Shut Up and Dance,WALK THE MOON,9,10/9/14
Rather Be (feat. Jess Glynne),Clean Bandit,72,17/1/14
My House,Flo Rida,76,7/4/15
Cake By The Ocean,DNCE,10,23/10/15
Don't Let Me Down,The Chainsmokers,81,5/2/16
"Sit Still, Look Pretty",Daya,11,4/9/15
Hide Away,Daya,5,4/9/15
Stressed Out,Twenty One Pilots,83,15/5/15
My Shot,Lin-Manuel Miranda,69,25/9/15
The Schuyler Sisters,Renée Elise Goldsberry,68,25/9/15
Right Hand Man,Lin-Manuel Miranda,65,25/9/15
Non-Stop,Leslie Odom Jr.,66,25/9/15
The Room Where It Happens,Leslie Odom Jr.,64,25/9/15
Shine Your Way,Alan Silvestri,45,15/3/13
Tao Lang,Loonie,50,1/1/13
Heathens,Twenty One Pilots,81,16/6/16
Scars To Your Beautiful,Alessia Cara,73,13/11/15
This Is What You Came For,Calvin Harris,79,29/4/16
Treat You Better,Shawn Mendes,13,3/6/16
Millionaire (feat. Nelly) - Alan Walker Remix,Cash Cash,7,2/9/16
Side To Side,Ariana Grande,79,20/5/16
Hymn for the Weekend - Seeb Remix,Coldplay,71,25/3/16
It's Time,Imagine Dragons,14,4/9/12
Best Day Of My Life,American Authors,16,1/1/14
This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,8,19/2/16
Every Little Beat (feat. Allie Crystal),Anthem Academy,0,15/6/15
Love Myself,Hailee Steinfeld,0,15/7/16
Run,Delta Rae,44,7/4/15
Sirens,Woodlock,19,18/9/15
Catch,Dresses,33,23/10/15
Take It All,Sawyer Fredericks,43,13/5/16
Breaking Free,Built By Titan,30,12/10/15
Settle Down,Gentle Bones,38,11/9/15
Forever on Your Side (feat. Kina Grannis),Imaginary Future,33,24/3/15
Home We'll Go,Walk Off the Earth,45,12/6/15
Shark in the Water,The Cocktails,34,9/12/11
Wild + Free,Andrew Simple,0,22/4/16
Looking Up,SafetySuit,42,23/10/15
Where You Wanna Be,Charles William,5,23/3/15
Back to You,WILD,9,16/12/15
Spirits,The Strumbellas,8,22/4/16
The Sound,The 1975,63,26/2/16
The Emotion,BØRNS,54,16/10/15
Stand By You,Rachel Platten,64,1/1/16
Life's What You Make It,Graham Colton,50,4/3/16
Secrets,Jacob Whitesides,0,23/10/15
"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",P!nk,70,15/4/16
Ride,Twenty One Pilots,81,15/5/15
A Room of Her Own (TS Version),Like Swimming,13,11/9/15
Monster Lead Me Home,Sara Hartman,1,13/11/15
Safe Place to Land,Christian Burghardt,30,17/7/14
Dream Girl,Wolfside,17,5/2/16
Revolution,Catey Shaw,27,9/9/14
"Sugar, You",Oh Honey,0,23/3/15
While My Guitar Gently Weeps,Regina Spektor,50,5/8/16
W.A.L,Valley,0,22/4/15
Tears,The Tragic Thrills,0,30/9/14
Into The Wild,Connell Cruise,36,24/2/15
Celeste,Ezra Vine,60,5/9/14
Run Away With Me,Carly Rae Jepsen,62,21/8/15
This Is Gospel,Panic! At The Disco,72,4/10/13
Singing In The Rain,Simple Plan,41,25/3/16
Bad Things - With Camila Cabello,Machine Gun Kelly,6,14/10/16
Geronimo,Sheppard,13,1/1/14
Valentina,The Hunts,44,9/6/15
Heartbreaker,LEVV,16,11/9/15
Go,Grant Terry,0,6/5/14
Fools,The Ransom Collective,42,20/9/14
Locked Away,R. City,73,9/10/15
I Love It (feat. Charli XCX) - Original Version,Icona Pop,66,19/6/12
Break the Rules,Charli XCX,46,15/12/14
Hollaback Girl,Gwen Stefani,51,27/10/04
Better Man,Little Big Town,0,20/10/16
All in Line,Firewoodisland,11,22/4/16
Dancing On Glass - Acoustic,St. Lucia,10,19/2/16
When You Come Home,Trevor Dahl,0,27/11/15
Lighthouse,Lion-S,13,5/7/16
Calahonda,Tall Tree Tales,17,4/4/16
Somebody To Love,Kacey Musgraves,52,23/6/15
Superman,Ivory Layne,40,19/8/14
101,WALLA,49,19/1/15
"Take Yours, I'll Take Mine",Matthew Mole,16,24/2/14
When I'm Away,The Colourist,0,31/7/15
House On Fire,Ryan Cabrera,30,22/10/14
Take a Walk,Passion Pit,68,20/7/12
Sit Next to Me,Foster The People,74,21/7/17
Vowels (and the Importance of Being Me),HUNNY,63,8/4/16
Sweet Disaster,DREAMERS,61,26/8/16
Reforget,Lauv,62,31/5/18
Trouble,Cage The Elephant,72,18/12/15
Drive,Oh Wonder,66,4/9/15
Electric Love,BØRNS,75,16/10/15
First,Cold War Kids,67,31/10/14
Pumped Up Kicks,Foster The People,83,23/5/11
Kids,MGMT,76,14/12/07
Fluorescent Adolescent,Arctic Monkeys,66,24/4/07
Midnight City,M83,71,3/7/05
Silvertongue,Young the Giant,66,12/8/16
Sheep,Mt. Joy,64,18/1/17
Painting (Masterpiece),Lewis Del Mar,57,7/10/16
Times Like These,Eden Project,52,13/5/16
My Thoughts on You,The Band CAMINO,55,12/5/17
Oceans,Seafret,64,29/1/16
Habits of My Heart - EP Version,Jaymes Young,66,28/9/14
Down,Brandyn Burnette,41,13/11/15
She Said,Sundara Karma,47,6/1/17
Fangs,Night Riots,38,7/3/17
Love Is Mystical,Cold War Kids,61,7/4/17
My Body,Young the Giant,64,3/7/05
Good Morning,Grouplove,53,17/8/17
Welcome To Your Life,Grouplove,55,17/8/17
Electric Feel,MGMT,77,14/12/07
Take Me Out,Franz Ferdinand,73,26/6/05
Painkiller,DREAMERS,56,26/8/16
Feels Like Summer,Weezer,57,27/10/17
Island In The Sun,Weezer,75,15/5/01
Cold Cold Cold,Cage The Elephant,68,18/12/15
Sweater Weather,The Neighbourhood,81,19/4/13
Kamikaze,WALK THE MOON,59,10/11/17
Wish I Knew You,The Revivalists,69,15/7/15
Pleaser,Wallows,68,12/4/17
Something To Believe In,Young the Giant,60,12/8/16
Favorite Liar,The Wrecks,57,10/2/17
Can't Stop Your Lovin',Poolside,63,24/7/19
Everything's Gonna Be Alright,Mike Mains & The Branches,35,18/2/14
Endless Summer,Mike Mains & The Branches,32,5/4/19
Live Forever,Mike Mains & The Branches,33,5/4/19
Marijuana Breath,Adam Jensen,55,20/4/17
Breezeblocks,alt-J,73,18/9/12
I Don't Know My Name,Grace VanderWaal,63,18/11/16
Cut to Black,Lemaitre,40,4/3/13
Blue Shift,Lemaitre,0,20/12/10
The Friendly Sound,Lemaitre,0,20/12/10
Something Good Can Work (The Twelves Remix),Two Door Cinema Club,0,20/4/10
Lisztomania,Phoenix,2,1/1/09
Too Young,Phoenix,57,6/3/00
C O O L - Radio Edit,Le Youth,51,28/6/13
Sweetness Alive (feat. S L L),Goldroom,36,4/11/12
Cherry,Chromatics,0,17/5/13
Ghost - Oliver Nelson Remix,Ella Henderson,50,6/6/14
The Mother We Share,CHVRCHES,3,1/1/13
Feel It All Around,Washed Out,4,1/3/10
Talk Is Cheap,Nick Murphy / Chet Faker,61,14/4/14
Release Your Problems,Nick Murphy / Chet Faker,44,14/4/14
Gooey,Glass Animals,7,30/5/14
Embrace,Goldroom,2,9/9/13
Shine (Kygo Remix),Benjamin Francis Leftwich,48,22/9/14
Uma,Panama Wedding,0,1/1/14
Name & Number,Shift K3Y,30,10/4/15
Sexual Healing - Kygo Remix,Marvin Gaye,53,27/4/15
Sea Of Voices - RAC Mix,Porter Robinson,0,1/1/14
2Shy,Shura,0,10/3/15
Indecision,Shura,0,1/1/14
Cool Like Me,Fryars,0,21/7/14
push pull,Purity Ring,0,4/12/14
So Cruel,Young Empires,0,20/2/15
Do It,Tuxedo,1,17/11/14
Come Alive (feat. Toro y Moi),Chromeo,42,7/5/14
All Cried Out (feat. Alex Newell) - Oliver Nelson Remix,Blonde,43,19/4/15
Youth,Ben Khan,34,5/5/14
At Your Touch,Joe Hertz,0,10/11/13
Body Suit,Banoffee,33,2/10/15
Hurt Me (2015),Låpsley,45,20/8/15
On Fire,Carmada,37,5/12/14
Walk Away,LANY,0,22/4/14
Indiana,Tom Aspaul,22,14/10/13
Stone,JOY.,0,28/10/14
Deadwater,Wet,2,22/4/15
Sober,Elli Ingram,26,1/1/13
Ghost - Lost Kings Remix,Halsey,1,3/3/15
Lost (Lenno Remix),Scavenger Hunt,30,9/1/15
Infinite High,Panama Wedding,0,1/1/15
Halfway To Heaven,Panama Wedding,0,6/11/15
Look the Other Way,DWNTWN,12,13/11/12
WILD,Troye Sivan,1,4/9/15
UGH!,The 1975,37,11/12/15
Not Going Home,Great Good Fine Ok,35,7/10/14
You're the One for Me,Great Good Fine Ok,34,7/10/14
Hold On We're Going Home,ASTR,43,21/1/14
Warm Water - Snakehips Remix,BANKS,57,13/8/13
Looking For Sunshine - Original Mix,Yeah Boy,23,31/7/15
Cool Blue,The Japanese House,0,15/9/15
Runaway - Maths Time Joy Remix,Electric Youth,0,6/7/05
Blind Spot,Darkly,0,23/10/15
Feels Like Home - Radio Edit,The Him,1,30/11/15
Spark,Kasket Club,16,7/7/05
Circles,machineheart,0,19/3/15
Edge of the Night,Wonderful Humans,15,8/5/14
Calling Me,Aquilo,39,11/5/15
With You (Jai Wolf Remix),Dirty South,48,28/4/15
Hall & Oates,Satchmode,21,25/8/15
Sway - Chainsmokers Remix,Anna of the North,53,7/10/14
Pray,The Erised,24,2/2/15
Can't Stop Now,White Arrows,24,16/9/14
Don't Fight The Music,Virginia To Vegas,29,10/11/14
Talk to Me (Bearson Remix),Ghost Loft,34,10/2/15
So F**kin' Romantic - Tim Gunter Remix,Matthew Koma,30,14/8/15
Light Me Up,Flyte,0,13/1/15
Classic (feat. POWERS) - POWERS Sunset Version,The Knocks,29,4/11/14
All Of The People,Panama Wedding,0,1/1/14
Loudspeaker,MUNA,0,9/9/15
Natïve,Lisbon,25,1/12/14
Falling Faster,Andrew Ripp,2,16/10/15
Forest Fires,Fred V & Grafix,0,31/3/14
Galaxy,Paperwhite,29,17/11/14
Already Love,Great Good Fine Ok,22,1/3/16
Hopeless Love,Alfie Connor,36,11/12/15
Stranger,Alfie Connor,24,24/2/15
Morrison,FRENSHIP,41,3/6/14
Feeling Right (Everything Is Nice) (feat. Popcaan & Wale),Matoma,41,16/10/15
4EVER!,LANY,0,19/5/15
Freak,Olivver the Kid,32,28/10/14
Tether,Duck House,18,11/9/15
Touch,Shura,2,18/2/16
ILYSB,LANY,3,11/12/15
Falling In Love,Crystal Bats,0,16/12/13
Elevate,St. Lucia,52,4/10/13
Too Much to Handle,Great Good Fine Ok,31,7/10/14
Anywhere We Go,Kaptan,0,23/6/15
Lost & Found,The Midnight,48,28/11/15
Days of Thunder,The Midnight,1,15/7/14
Beautiful,Viigo,44,11/3/16
Afterlife,Greyson Chance,39,29/10/15
Neon,Frida Sundemo,0,5/5/14
Feels Like Summer,Panama Wedding,0,1/1/14
Always,Great Good Fine Ok,33,16/5/16
Chartreuse,Capital Cities,45,5/7/05
Hiding,JR JR,26,8/10/13
From Finner,Of Monsters and Men,45,1/1/12
Heartbreaker,Bad Suns,51,16/9/16
Cardiac Arrest,Bad Suns,0,30/1/15
B Side,San Cisco,34,7/10/16
The Winds of Change,St. Lucia,37,29/1/16
Not Ready Anymore,The Griswolds,17,22/5/15
Myke Ptyson,STRFKR,36,23/9/08
Ultralife,Oh Wonder,0,24/3/17
Lo-Fi Children,Wild Party,47,7/10/14
Shot At The Night,The Killers,64,1/1/13
12:51,The Strokes,61,28/10/03
Absolutely Smitten,dodie,58,18/11/16
When I Get Older,Wild Party,46,7/10/14
Carry Your Throne,Jon Bellion,54,23/9/14
In Your Arms,Kina Grannis,43,2/7/05
On Melancholy Hill,Gorillaz,75,3/3/10
Friends,Chase Atlantic,69,21/2/15
Tired,Adele,0,28/1/08
Forrest Gump,Frank Ocean,65,1/1/12
Sober,Childish Gambino,10,3/10/14
Raining in L.A,FrankJavCee,45,4/7/17
North American Ride,Mallory Merk,0,21/8/16
Poke,Childish Gambino,0,3/10/14
The Palisades,Childish Gambino,1,3/10/14
The Things We Used to Share,Thomas Sanders,56,27/7/17
In The Middle,dodie,58,11/8/17
Would You Be So Kind,dodie,65,11/8/17
You,dodie,54,11/8/17
for him.,Troye Sivan,55,4/12/15
See You Again (feat. Kali Uchis),"Tyler, The Creator",79,21/7/17
Best Friend,Rex Orange County,81,25/1/17
Paracetamol,Declan McKenna,59,21/7/17
Mind,Declan McKenna,50,21/7/17
The Weekend - Funk Wav Remix,SZA,76,15/12/17
Why Do You Feel So Down,Declan McKenna,68,21/7/17
Apricot Princess,Rex Orange County,63,26/4/17
Winter,Khalid,65,27/4/17
Life Time Warranty,Cyberbully Mom Club,39,21/1/15
my boy,Billie Eilish,80,22/12/17
The Love Club,Lorde,66,1/1/13
Supercut,Lorde,62,10/11/17
Ribs,Lorde,58,1/1/13
Another Sad Love Song,Khalid,71,27/4/17
Stay,Post Malone,78,27/4/18
Get Upset,Soy Christmas,33,6/12/16
Weight Of It All,Handsome Ghost,39,10/3/15
Renee,SALES,52,22/9/14
Sloppy Seconds,Watsky,22,1/1/13
Saved,Khalid,75,27/4/17
Best Part (feat. H.E.R.),Daniel Caesar,79,25/8/17
Mr. Angel,Tommy Newport,0,12/10/18
Party Tattoos,dodie,58,1/1/18
Vertigo,Khalid,67,19/10/18
Let's Fall in Love for the Night,FINNEAS,77,19/10/18
Sunflower,Rex Orange County,79,22/3/17
Everytime,boy pablo,70,19/5/17
Silly Girl,chloe moriondo,60,31/7/18
Nothing in Return,Monsune,52,13/10/17
Honey,Johnny Balik,55,26/1/18
Suburbia,Muskoka,1,29/8/16
Road Trip,chloe moriondo,48,31/7/18
Small,chloe moriondo,47,31/7/18
Want,Angus Maude,0,22/9/17
Crush Culture,Conan Gray,0,26/10/18
Enjoy the Ride,Illa J,0,16/11/18
party favor,Billie Eilish,76,22/12/17
Brakelights,Omar Apollo,1,8/8/17
"Dance, Baby!",boy pablo,68,19/5/17
How Do You Want to Be Remembered,MAGIC!,39,25/6/14
Shallow - Radio Edit,Lady Gaga,78,5/10/18
Meet Me in the Hallway,Harry Styles,71,12/5/17
CAN'T GET OVER YOU (feat. Clams Casino),Joji,76,26/10/18
SAYONARA,Aries,53,11/4/18
Losing You,boy pablo,65,5/10/18
Skin,Dijon,67,19/4/18
Pisces,RIZ LA VIE,1,17/1/17
Lover Boy,Phum Viphurit,67,22/3/18
Nico's Red Truck,Dijon,57,20/9/18
California,Childish Gambino,2,2/12/16
Saturday Nights,Khalid,72,19/10/18
Oh No,Andrew Bird,38,30/6/05
Don't You Cry For Me,Cobi,53,6/5/16
Boredom (feat. Rex Orange County & Anna of the North),"Tyler, The Creator",74,21/7/17
Paradise,Rex Orange County,59,7/11/16
Loving Is Easy,Rex Orange County,80,11/10/17
Corduroy Dreams,Rex Orange County,75,7/11/16
Nothing,Rex Orange County,62,26/4/17
4 Seasons,Rex Orange County,64,26/4/17
Ivy,Frank Ocean,77,20/8/16
Cannonball,Dijon,39,6/2/19
SunshineBloom,Liltrxptendo,33,24/10/18
Stranger,Dijon,48,18/10/17
Running Thru 3AM,Aeris Roves,49,2/11/18
One Day They'll Know (ODESZA Remix),Pretty Lights,56,10/12/13
Lost And Found - ODESZA Remix,Pretty Lights,36,1/1/14
No Money,Galantis,72,1/4/16
Runaway (U & I),Galantis,74,5/6/15
No Way Out - Radio Edit,Vicetone,1,2/2/15
Never Forget You,Zara Larsson,14,10/9/15
Working For It - Nomero Remix,ZHU,44,12/2/16
Crystallize,Lindsey Stirling,55,4/7/05
Elements,Lindsey Stirling,51,4/7/05
Your Soul,Hippie Sabotage,3,11/3/14
Limelight (feat. R O Z E S),Just A Gent,47,17/10/14
R U Mine (SteLouse Remix),ROZES,39,24/8/15
Phone Down (feat. Emily Warren) - Evan Berg Remix,Lost Kings,42,18/11/16
Metaphysical,Autograf,40,6/10/15
Stay a Little Longer,Lostboycrow,18,21/10/16
Love Me,Jane XØ,39,11/11/16
High You Are,What So Not,62,8/10/13
Gemini (feat. George Maple),What So Not,57,3/4/15
Frontlines,Zeds Dead,58,14/10/16
GUD VIBRATIONS,NGHTMRE,63,26/10/16
Take It To Reality,Alison Wonderland,44,20/3/15
Wasted On You,Louis Futon,47,12/2/16
Light,San Holo,68,10/2/17
We Rise,San Holo,63,23/2/15
A Wake (feat. Evan Roman),Macklemore & Ryan Lewis,39,10/10/12
Save The World,Swedish House Mafia,67,13/5/11
Hollywood,RAC,49,1/1/14
Climbing Walls,Strange Talk,0,29/4/14
Infinite High,Panama Wedding,0,6/11/15
Paris,Magic Man,53,7/7/14
Roses,Pacific Air,25,1/1/13
Play Nice,Pacific Air,19,1/1/13
Lose My Mind,Pacific Air,26,1/1/13
Emotional,Flux Pavilion,55,18/9/15
Youth (Qrion Remix) [feat. Satica],Manila Killa,9,19/7/16
Visions,Danrell,37,20/2/17
Stardust,Zeds Dead,44,14/10/16
Wild Ones (feat. Sia),Flo Rida,76,22/6/12
All My Friends (feat. Tinashe & Chance the Rapper),Snakehips,74,21/10/15
Real Life - Ossian Remix,Mako,16,14/4/17
Clarity,Zedd,74,1/1/12
Spectrum,Zedd,62,1/1/12
Good Life,OneRepublic,70,1/1/09
Together,Calvin Harris,49,31/10/14
Chandelier (feat. Lauriana Mae),B.o.B,40,27/4/12
Head in the Clouds,Bohdi,27,30/3/17
Only One - Brookes Brothers Remix,Sigala,50,3/2/17
Real Slow,Miami Horror,26,7/4/15
Slide (feat. Frank Ocean & Migos),Calvin Harris,74,24/2/17
The Lost Boy (feat. Skizzy Mars),Lostboycrow,23,15/1/16
Recognize (feat. Ashe),Win and Woo,37,1/9/16
Wake Up - Sondr Remix,Chelsea Cutler,23,7/10/16
You Found Me,The Fray,74,30/1/09
Good Nights (feat. Mascolo),Whethan,53,27/6/17
Electric (feat. Khalid),Alina Baraz,5,20/1/17
Where I Wanna Be,A R I Z O N A,54,19/5/17
Cameras,Matt and Kim,45,2/11/10
Overexposed,Matt and Kim,32,2/10/12
Thursday,Lostboycrow,10,12/5/16
Slow Mo - Felix Palmqvist Remix,The Spacies,0,25/10/16
The Things You Do,Griffin Stoller,40,23/1/17
Unforgettable,French Montana,14,9/7/05
Coloring Outside The Lines,MisterWives,54,19/5/17
Gotta Push On,GRiZ,45,23/9/16
Wicked,GRiZ,42,23/9/16
Purple Eyes (feat. Phoebe Ryan),The Knocks,35,4/3/16
Get Down,GRiZ,38,31/3/15
I'm OK (feat. Shaylen),Manila Killa,43,28/4/17
Palace - Justin Caruso Remix,Hayley Kiyoko,32,17/2/17
The Coast (feat. Jvzel),Far East Movement,40,22/7/16
Awake,ayokay,43,7/10/16
Strong,Dropout,30,11/6/16
Show Me The Way,Penguin Prison,43,1/5/15
Loud Places (feat. Romy),Jamie xx,57,2/6/15
Faded - ODESZA Remix,ZHU,54,15/9/14
Get What You Give,Felix Cartal,0,9/6/17
Get Free,Major Lazer,2,16/4/13
Passenger Side - Grizfolk Remix,Smallpools,22,22/9/17
Do Ya?,NVDES,17,20/7/17
Swimming In The Flood,Passion Pit,43,1/7/05
Sweet Disposition,The Temper Trap,64,24/3/09
Wolves,Digitalism,41,6/5/14
Gold (feat. Yuna),Adventure Club,1,22/10/13
Fever,RAC,31,13/7/17
Closer - Speaker of the House Remix,Elephante,0,14/12/16
Vibes,Griffin Stoller,42,14/6/17
Everybody's Gotta Live,Gigamesh,0,21/10/16
Million Bucks - Violet Days Remix,Smallpools,26,27/10/17
tbh ily (Kidswaste Remix),Chet Porter,0,14/4/16
Handful Of Gold,CAZZETTE,32,14/4/17
Mother - 8 Mix,Smallpools,47,17/11/17
$Dreams,Max Frost,43,25/9/15
Do You Wanna Get High,Bad Feelings,20,25/5/16
Violence,TENDER,34,20/9/16
Outside,TENDER,48,3/8/16
Nadir,TENDER,48,1/9/17
Afternoon,TENDER,43,4/1/16
Handmade Ego,TENDER,22,26/9/18
Burden,TENDER,28,12/2/16
Belong,TENDER,35,13/9/15
Cut,TENDER,29,12/2/16
Lower,TENDER,26,31/5/19
Illuminate,TENDER,32,1/9/17
Tainted,TENDER,25,18/1/19
Smoke,TENDER,37,4/11/16
Volatile,TENDER,34,12/2/16
Vow,TENDER,39,1/9/17
Crawl,TENDER,25,1/9/17
Stay The Night,Claptone,43,8/6/18
Know You Better,LEISURE,2,21/10/16
All over You,LEISURE,2,21/10/16
Money,LEISURE,8,8/9/17
Her,Her,1,15/1/16
Last Dance,Rhye,2,1/1/13
Open,Rhye,64,1/1/13
Song For You,Rhye,60,2/2/18
Blood Knows,Rhye,41,2/2/18
Taste,Rhye,58,2/2/18
The Fall,Rhye,6,1/1/13
Count To Five,Rhye,1,2/2/18
3 Days,Rhye,57,1/1/13
Prettiest Virgin (Radio Edit),Agar Agar,57,22/4/16
You're High,Agar Agar,56,8/2/17
Sorry About the Carpet,Agar Agar,45,28/9/18
I'm That Guy,Agar Agar,56,28/9/16
Mortel,Fishbach,33,2/2/18
Un autre que moi,Fishbach,29,2/2/18
Y crois-tu,Fishbach,31,27/1/17
bad guy,Billie Eilish,95,29/3/19
everything i wanted,Billie Eilish,97,13/11/19
bury a friend,Billie Eilish,87,29/3/19
you should see me in a crown,Billie Eilish,84,29/3/19
all the good girls go to hell,Billie Eilish,86,29/3/19
You'd Gotta Be Alive,St Francis Hotel,0,2/12/16
Too Much,Pale,39,12/3/13
You Are the Right One,Sports,57,24/7/15
Stones,Emmit Fenn,43,21/6/17
Easy,Son Lux,59,29/10/13
Photomaton,Jabberwocky,3,1/1/14
With You,Beasts With No Name,28,6/6/16
American Funeral,Alex Da Kid,0,24/2/17
Somewhere Tonight,Beach House,33,16/10/15
Chainsmoking,Jacob Banks,3,20/4/17
Firefight,Tommy,26,27/2/16
Nightcall,Kavinsky,58,1/1/13
sickly sweet,iiola,31,6/7/18
You're so Cold,Two Feet,2,29/7/16
Had Some Drinks,Two Feet,4,19/5/17
Love Is a Bitch,Two Feet,5,19/5/17
Her Life,Two Feet,5,29/7/16
Go Fuck Yourself,Two Feet,13,29/7/16
Quick Musical Doodles,Two Feet,8,29/7/16
When Your Heart Is A Stranger,Friends In Paris,45,24/3/17
Nothing's Gonna Hurt You Baby,Cigarettes After Sex,3,21/7/12
Each Time You Fall in Love,Cigarettes After Sex,38,16/5/17
Affection,Cigarettes After Sex,61,7/7/05
Devil Devil,MILCK,52,11/1/16
Sweet Dreams,BØRNS,0,12/1/18
Painting Greys,Emmit Fenn,52,12/11/15
Into The Black,Chromatics,56,26/3/12
Howling,RY X,5,6/5/16
