track_id,track_artist,track_album_name,playlist_name,playlist_genre,playlist_subgenre
05UpUTOoVV6PVjfIhjretZ,Sango,"De Mim,2017-03-15,6lWMi4lPiiPwDqn8ZpeyAY,pop
4CvLP28DM6r7h9mEa55FBb,Betty Who,The Valley,POPTIMISM,pop,indie poptimism
3PUIguYpwKFXmfGD6uU7Jl,Tove Lo,Sunshine Kitty,POPTIMISM,pop,indie poptimism
3707IBa4HnS3zDDoWfeUBl,Charlie Puth,I Warned Myself,POPTIMISM,pop,indie poptimism
3feET0c3SdUNzA7rJUehb4,Boy Untitled,Sacrifice,POPTIMISM,pop,indie poptimism
0oTyoTKEKMdF3rXcOLyEfN,Troye Sivan,Bloom,POPTIMISM,pop,indie poptimism
4m5OcDvGWDEDOWMQnxOh9N,Esbie Fonte,Maybe Next Time,POPTIMISM,pop,indie poptimism
2xHEAdEalJ5YcP0ur8kF6L,Charli XCX,Charli,POPTIMISM,pop,indie poptimism
7jlqjY6QBfzu5akxt1b9JC,Cub Sport,Cub Sport,POPTIMISM,pop,indie poptimism
1HxL3DniLhRd8Qy9ENVRr7,Boy Untitled,Boy Untitled,POPTIMISM,pop,indie poptimism
2hnxrRNzF74mdDzpQZQukQ,Lauv,There's No Way (feat. Julia Michaels),POPTIMISM,pop,indie poptimism
14sOS5L36385FJ3OL8hew4,Kygo,Happy Now,POPTIMISM,pop,indie poptimism
7apizLyhMRutg3ccXvr2qv,Noah Kahan,Hurt Somebody,POPTIMISM,pop,indie poptimism
6V9fHiv84WlVTg7CSnIVY2,Halsey,Graveyard,POPTIMISM,pop,indie poptimism
4qqArAiTPueDxIp7cf87h7,MØ,Final Song,POPTIMISM,pop,indie poptimism
7jZHUhAmW5oq1cq6s8IxmK,ODESZA,In Return,POPTIMISM,pop,indie poptimism
0Psz3az3RIYfJpnsajBT8N,Polo & Pan,Caravelle,POPTIMISM,pop,indie poptimism
3i2Q3cFdFzJ39nV9sAt3Pc,ODESZA,In Return,POPTIMISM,pop,indie poptimism
0CbjaCNhs9ayTqRcorKkyO,Morgan Saint,ALIEN,POPTIMISM,pop,indie poptimism
091v7TIPqq4LeZFFEQapev,LÉON,You And I (R3HAB Remix),POPTIMISM,pop,indie poptimism
34i4yxPrHWquuR4kjiivFO,VÉRITÉ,Somebody Else,The Sound of Indie Poptimism,pop,indie poptimism
5UAOuU3YK9xo76vtrhyDng,flor,ley lines,The Sound of Indie Poptimism,pop,indie poptimism
0ktUOmqwFOpdPqqGMnmHqm,Great Good Fine Ok,2020,The Sound of Indie Poptimism,pop,indie poptimism
3o8bovLXjsxsFBTXajm1VA,Phoebe Ryan,Middle Finger,The Sound of Indie Poptimism,pop,indie poptimism
3wchQBokK9IDtoYrw14gpK,Transviolet,Transviolet,The Sound of Indie Poptimism,pop,indie poptimism
52hSR5CsLyziuwpZQqd9wI,Lostboycrow,Devil's in the Backseat,The Sound of Indie Poptimism,pop,indie poptimism
6UVZo6UKUZC1J2KPP3IIwQ,XYLØ,yes & no,The Sound of Indie Poptimism,pop,indie poptimism
1hsPZY6oWcPfFPqDEQmMaW,Luna Shadows,Waves,The Sound of Indie Poptimism,pop,indie poptimism
0c37uJwj7mpovCAuFY5ofQ,Glades,To Love You,The Sound of Indie Poptimism,pop,indie poptimism
3cmcy7BwekXhIzysIdhLng,Handsome Ghost,Reckless Lover (Acoustic),The Sound of Indie Poptimism,pop,indie poptimism
0aersVHlGGXcHeRvHtuaSt,St. Lucia,Matter,The Sound of Indie Poptimism,pop,indie poptimism
6Jo0NEaU8Ray3TEl1LVkw7,Betty Who,The Valley,The Sound of Indie Poptimism,pop,indie poptimism
20PISOo4VbLz4yFH78Zv5R,Fickle Friends,You Are Someone Else,The Sound of Indie Poptimism,pop,indie poptimism
2PtBhfoPZ6VYtXkrE5FrCH,MisterWives,Our Own House,The Sound of Indie Poptimism,pop,indie poptimism
41cJIihaawZaBWzhQGv25i,EXES,Cain,The Sound of Indie Poptimism,pop,indie poptimism
6L9E5ONm7Mv8lraV53UR3X,Panama Wedding,Parallel Play,The Sound of Indie Poptimism,pop,indie poptimism
2XMTqoHHSH0lvuXrvIEdco,FRENSHIP,Truce - EP,The Sound of Indie Poptimism,pop,indie poptimism
7x6cBmHXwdS1EGwVx4silu,Paperwhite,Only Us,The Sound of Indie Poptimism,pop,indie poptimism
7rAUH8YZRvGyZ5wmoKjYbG,VHS Collection,So I Met Someone,The Sound of Indie Poptimism,pop,indie poptimism
59uEiooaCUECb1fMmo6Sr9,Allie X,Love Me Wrong,The Sound of Indie Poptimism,pop,indie poptimism
3V0W5CfNDMiTKg93wuLFxJ,RAC,Strangers,The Sound of Indie Poptimism,pop,indie poptimism
6M8qU2rDpeRQLE88DF2xtq,Broods,Don't Feed The Pop Monster,The Sound of Indie Poptimism,pop,indie poptimism
0owL3tvmERawo5yh2lZqmT,Mating Ritual,How You Gonna Stop It?,The Sound of Indie Poptimism,pop,indie poptimism
2aKoElQmZWu2ZMCB3f2tbc,Scavenger Hunt,Ghosts,The Sound of Indie Poptimism,pop,indie poptimism
2Uws5LNuLkvf9aR14UM3x2,Ryn Weaver,Reasons Not To Die (Demo),The Sound of Indie Poptimism,pop,indie poptimism
6H4IrhaJFaoXrSuQQKfzpD,The Colourist,Inversions,The Sound of Indie Poptimism,pop,indie poptimism
6Hx7kdHB9kGdxnw2EwSx2V,Smallpools,Million Bucks,The Sound of Indie Poptimism,pop,indie poptimism
33TRLeMwVVAWa2eZEGnTip,Penguin Prison,Turn It Up,The Sound of Indie Poptimism,pop,indie poptimism
1Wvzo4EotLEh4W3OVcQoDO,Elohim,Elohim (Deluxe Edition),The Sound of Indie Poptimism,pop,indie poptimism
0qxRmtTovuLU4VBz5y4DsJ,Nightly,"Twenty Something/No Call,2019-05-24,7nHgmv7uyIA1KHj6qTttjH,pop
0O8z1t1M41aeVAUi7scRvb,Ralph,Gravity,The Sound of Indie Poptimism,pop,indie poptimism
3hQKuj4sZ9L4Yn0RC2SIrI,Ella Vos,Ocean,The Sound of Indie Poptimism,pop,indie poptimism
4k3KuaHE8dET4RPp1GIxUe,courtship.,Denial in Paradise,The Sound of Indie Poptimism,pop,indie poptimism
5SmYtofSMKeccnqWksS9vW,machineheart,Stonecold,The Sound of Indie Poptimism,pop,indie poptimism
6WhzFzROw3aq3rPWjgYlxr,Kiiara,Gold,The Sound of Indie Poptimism,pop,indie poptimism
7d06uajfr1DZUeKVCaE9BS,The Mowgli's,I Was Starting to Wonder,The Sound of Indie Poptimism,pop,indie poptimism
4ob71GMH7PAokRzPhejagR,The Knocks,Awa Ni,The Sound of Indie Poptimism,pop,indie poptimism
6kF2DYkORE9d17oPFomMPJ,Magic Man,Before the Waves,The Sound of Indie Poptimism,pop,indie poptimism
04pcMIy3xrbNpecnb0Ii8q,XY&O,What's Love Got to Do with It,The Sound of Indie Poptimism,pop,indie poptimism
4Hqlo1XhohWyonvWJ2U3Mn,Parade of Lights,Feeling Electric,The Sound of Indie Poptimism,pop,indie poptimism
1mZF9TEc7gpw7by7NCZSKr,Terror Jr,Bop City,The Sound of Indie Poptimism,pop,indie poptimism
4Vdbb7QK3czCJVdfxOBbCZ,Goldroom,West Of The West,The Sound of Indie Poptimism,pop,indie poptimism
28axGcu9he7YdQ0xwXIaC9,Mothica,Majestic Casual - Chapter 3,The Sound of Indie Poptimism,pop,indie poptimism
6epvwUINain4iSHCTWA0sj,Wrabel,The Village,The Sound of Indie Poptimism,pop,indie poptimism
43a41kwTMZClWCLTONiaqm,Grizfolk,Waking Up The Giants,The Sound of Indie Poptimism,pop,indie poptimism
7AxmT6cBkyLwEnb1IJWtUr,ASTR,Operate (The Chainsmokers Remix),The Sound of Indie Poptimism,pop,indie poptimism
5UUQUFsYJyfF6YwqTnquuA,The Griswolds,High Times For Low Lives,The Sound of Indie Poptimism,pop,indie poptimism
4MIPNDbxVPWdLwH6A4nsiY,Valley,MAYBE,The Sound of Indie Poptimism,pop,indie poptimism
0rVDc5Nnv8GIF8TlkCvpM8,Charlee Remitz,Pretty Genius,The Sound of Indie Poptimism,pop,indie poptimism
5l8oNQsDDPNFUIV5M4lzRJ,Foreign Air,Free Animal,The Sound of Indie Poptimism,pop,indie poptimism
1XoGueAqqKk3QGWzzGvH2y,Chelsea Lankes,Bullet,The Sound of Indie Poptimism,pop,indie poptimism
6q8onrzcka32nGVrnWYGBQ,Anna of the North,Lovers,The Sound of Indie Poptimism,pop,indie poptimism
0OBIHrjv88N4SEtf2INos5,POWERS,Heavy,The Sound of Indie Poptimism,pop,indie poptimism
6yOIdK2nKErlhyo5u7y81B,Savoir Adore,Our Nature,The Sound of Indie Poptimism,pop,indie poptimism
2zsWRxMcUdGjj8TnWkVKw0,Zella Day,Kicker,The Sound of Indie Poptimism,pop,indie poptimism
2K8elWg8ihrZRwZJ7Gy6L3,LÉON,LÉON,The Sound of Indie Poptimism,pop,indie poptimism
0kzw2tRyuL9rzipi5ntlIy,WALK THE MOON,TALKING IS HARD (Expanded Edition),The Sound of Indie Poptimism,pop,indie poptimism
4TwbiHzsLKYydj4CxrufQB,RKCB,RKCB-Sides,The Sound of Indie Poptimism,pop,indie poptimism
3FpEXAupLwCHwzeUBxF99S,joan,i loved you first,The Sound of Indie Poptimism,pop,indie poptimism
3hT4aulcGsGrgeoGU0M5Pj,Lights,Midnight Machines,The Sound of Indie Poptimism,pop,indie poptimism
7k1pfmKI7t0AprW7SEdFpC,Vinyl Theatre,Electrogram,The Sound of Indie Poptimism,pop,indie poptimism
7IDKIfRltN07TdsdTVtRHh,CRUISR,All Over,The Sound of Indie Poptimism,pop,indie poptimism
6zQyu8L8yUuJkl6LbQ6iKU,Bad Suns,Language & Perspective,The Sound of Indie Poptimism,pop,indie poptimism
0DvhfhHlIE4HqgBX8yDJz3,Young Rising Sons,Carry On (Acoustic),The Sound of Indie Poptimism,pop,indie poptimism
7hJCwbaLSp0cDraXG91oAW,Emily Vaughn,Over That,The Sound of Indie Poptimism,pop,indie poptimism
0WEcGzNZSNl43NbyaSbmon,So Below,II,The Sound of Indie Poptimism,pop,indie poptimism
3FCQTUlUHhSKjo6CLF2DhF,Lucy Neville,Fall At Your Feet,The Sound of Indie Poptimism,pop,indie poptimism
1BwhFXqoIsePt21WyWIttb,Bleachers,Strange Desire,The Sound of Indie Poptimism,pop,indie poptimism
4Xv41B0BJRcMBJYpavNDfD,Youngblood Hawke,Youngblood Hawke,The Sound of Indie Poptimism,pop,indie poptimism
0yYZso7EcTez67xdRCOrFw,Myzica,Love & Desire,The Sound of Indie Poptimism,pop,indie poptimism
2jukSXCni9myIF79PdgMZw,HOLYCHILD,Mindspeak,The Sound of Indie Poptimism,pop,indie poptimism
0HsE2zUH1uZg7Bnsjf51TM,Knox Hamilton,The Heights,The Sound of Indie Poptimism,pop,indie poptimism
0EXpZh6efFQ2FNjw3DrpX9,Boh Doran,Magic (feat. Daer),The Sound of Indie Poptimism,pop,indie poptimism
0Cw4EjuGqEqbxOWSy0iIUw,kwassa,Wildlife,The Sound of Indie Poptimism,pop,indie poptimism
6VVd4kRfzBsZqFbvEAjloh,Night Riots,Love Gloom,The Sound of Indie Poptimism,pop,indie poptimism
776xH04Us0YBTdspg6C1cP,Carlie Hanson,Side Effects,The Sound of Indie Poptimism,pop,indie poptimism
36vROPdYhE7MiUJjZ04kPU,EZI,Take My Breath Away,The Sound of Indie Poptimism,pop,indie poptimism
554dAjQxsN1DrNL3dKgp5c,Vacation Manor,"Girl,2016-04-23,7nHgmv7uyIA1KHj6qTttjH,pop
6DTHkeVHU2CCB3601pJoHM,Grace Mitchell,Kids (Ain't All Right),The Sound of Indie Poptimism,pop,indie poptimism
1MSM3Fo2fvnwVqMcz8Jhjq,Andrew McMahon in the Wilderness,Andrew McMahon In The Wilderness,The Sound of Indie Poptimism,pop,indie poptimism
0kq0Y8usfSocdx1EumUklz,The Aces,When My Heart Felt Volcanic,The Sound of Indie Poptimism,pop,indie poptimism
5sCvipEhpAhVhu3K6kzm1P,The Band CAMINO,My Thoughts on You,The Sound of Indie Poptimism,pop,indie poptimism
2docvXwmea0pDCPv7cDe9s,Evalyn,Filthy Rich,The Sound of Indie Poptimism,pop,indie poptimism
545dPrr42WxSTsjnqAKZwH,Brett,Lost City,The Sound of Indie Poptimism,pop,indie poptimism
6Q45iYMuedSPVotifXvBSh,The Runaway Club,The Runaway Club,The Sound of Indie Poptimism,pop,indie poptimism
1mSeH8fuRPe0eKLCfsbdet,Hotel Apache,I'll Explain Later,The Sound of Indie Poptimism,pop,indie poptimism
556l9P7WVZVyYUBjT1YFTT,Whethan,When I'm Down,The Sound of Indie Poptimism,pop,indie poptimism
6wdzLY3TTwx7zVnMmj8Z8R,Hunter Hunted,Ready For You,The Sound of Indie Poptimism,pop,indie poptimism
6MZYWdxGka0BnG3KYO739d,Patternist,I Don't Know What I'm Doing Here,The Sound of Indie Poptimism,pop,indie poptimism
4xb8JHIN56xixSl6vkSPjm,Kailee Morgue,Siren,The Sound of Indie Poptimism,pop,indie poptimism
448kqm1gUbI2qmu2Fh5uz8,EZA,Burning House (feat. Aaron Krause),The Sound of Indie Poptimism,pop,indie poptimism
1Pj5oOFzLYELyyeh1IYRK0,FLETCHER,you ruined new york city for me,The Sound of Indie Poptimism,pop,indie poptimism
7leFv3iETFzzdk4PTfS8Yt,Young Summer,Take Me Out,The Sound of Indie Poptimism,pop,indie poptimism
4Xx0J00u90QvnG3rwz4Itp,Max Frost,Adderall,The Sound of Indie Poptimism,pop,indie poptimism
3OXpOuqxPaFDO9rLNn1Jvb,Catey Shaw,Cuddle Up,The Sound of Indie Poptimism,pop,indie poptimism
0bXpmJyHHYPk6QBFj25bYF,The xx,xx,Indie/Jazz Poptimism,pop,indie poptimism
6rxEjkoar48SssZePbtb2x,The xx,xx,Indie/Jazz Poptimism,pop,indie poptimism
0gnG4oD2rOoPWTSzZnnX4A,Electric Guest,Mondo,Indie/Jazz Poptimism,pop,indie poptimism
5hSMjPTfQ4mUObJhQqj2UB,Electric Guest,Plural,Indie/Jazz Poptimism,pop,indie poptimism
3FhJFkDNFoDc48O2x2gUfN,Electric Guest,Plural,Indie/Jazz Poptimism,pop,indie poptimism
1yraET52i6ZkrvvrmKNyn6,HONNE,Warm On A Cold Night (Deluxe),Indie/Jazz Poptimism,pop,indie poptimism
6Nl5jjykRxa7salssZ0aER,Oh Wonder,Oh Wonder,Indie/Jazz Poptimism,pop,indie poptimism
2UkKbV1TKGV5OafEJW54fr,The xx,Basic Space,Indie/Jazz Poptimism,pop,indie poptimism
1EbacZvcixTCTzBcJfaua2,alt-J,An Awesome Wave,Indie/Jazz Poptimism,pop,indie poptimism
6zfczP87XO2SxWlQtnjFNa,Metronomy,The English Riviera,Indie/Jazz Poptimism,pop,indie poptimism
4x6aawsLyPkF3aGPXGvbat,ODESZA,A Moment Apart,Indie/Jazz Poptimism,pop,indie poptimism
1N5zNjjaie1MpYW4oTPqVZ,Two Another,Keeping Me Under,Indie/Jazz Poptimism,pop,indie poptimism
5mOPeaSXywGZX3mDflbDsq,Foals,What Went Down,Indie/Jazz Poptimism,pop,indie poptimism
2h3VovOKaebUKvhhdE0I5U,Maribou State,Portraits,Indie/Jazz Poptimism,pop,indie poptimism
3EE6kXsJPZUF0TVvsZNtTv,Jungle,Cherry,Indie/Jazz Poptimism,pop,indie poptimism
7iOyMOxdOULvXqUqC26spJ,Portugal. The Man,Evil Friends,Indie/Jazz Poptimism,pop,indie poptimism
4D5POIvEJfBH8wO80Ic4T8,Tom Misch,Geography,Indie/Jazz Poptimism,pop,indie poptimism
3hyi4CYvZ3K6EqAI2ja7pl,The Kooks,Listen,Indie/Jazz Poptimism,pop,indie poptimism
60ONwBU0GgM3kJhPEOhTx0,Flitz&Suppe,Chillhop Daydreams,Indie/Jazz Poptimism,pop,indie poptimism
6UlVoivrSMVoyhdc5S2tVk,Oh Wonder,Oh Wonder,Indie/Jazz Poptimism,pop,indie poptimism
4FJQgzmWXgmYPvlmi8dg85,Pandrezz,Chillhop Essentials Summer 2018,Indie/Jazz Poptimism,pop,indie poptimism
7GLL5dU80NstXjcKlDMJmr,Tom Misch,Beat Tape 2,Indie/Jazz Poptimism,pop,indie poptimism
02CygBCQOIyEuhNZqHHcNx,Tom Misch,Geography,Indie/Jazz Poptimism,pop,indie poptimism
4c9WmjVlQMr0s1IjbYO52Z,Foals,Holy Fire,Indie/Jazz Poptimism,pop,indie poptimism
3SDlMjloqNmuHbOUWsLyfU,Two Door Cinema Club,Gameshow (Deluxe Edition),Indie/Jazz Poptimism,pop,indie poptimism
4jJEQg6mr3fQsUCYTwhBEZ,Two Door Cinema Club,Beacon,Indie/Jazz Poptimism,pop,indie poptimism
70ATI6K6i1TXfRfID7bcN0,The Black Eyed Peas,Where Is The Love? (International Version),Indie/Jazz Poptimism,pop,indie poptimism
1qtiESAzfGMw3YqJvI97ki,Parcels,Parcels,Indie/Jazz Poptimism,pop,indie poptimism
7laPt9sVrlXLK80PoQf05p,Flitz&Suppe,OdeToYou,Indie/Jazz Poptimism,pop,indie poptimism
7Hp5dzh57qndSeuvVpGL9B,Brian Bromberg,Downright Upright,Indie/Jazz Poptimism,pop,indie poptimism
1BL1aVDLeEhe82PuOsIS47,Omaure,Chillhop Daydreams,Indie/Jazz Poptimism,pop,indie poptimism
1irXmwdCbngOtucJNd5mSl,Mansionair,Violet City,Indie/Jazz Poptimism,pop,indie poptimism
4KDunhuHObIb7pVYRNC2OH,SUN SILVA,Blue Light,Indie/Jazz Poptimism,pop,indie poptimism
6CELFLbg9kgByIRpZ33fY8,Blue Wednesday,Chillhop Essentials Winter 2018,Indie/Jazz Poptimism,pop,indie poptimism
4dilm4mV9RQ7RrCW7dcePo,Maverick Sabre,Her Grace,Indie/Jazz Poptimism,pop,indie poptimism
11xRCe6bPQ9fRhz70dqF9N,Jungle,Happy Man,Indie/Jazz Poptimism,pop,indie poptimism
5MChi9fdCbTIWDJPPUuuW6,Tom Misch,Beat Tape 2,Indie/Jazz Poptimism,pop,indie poptimism
1ARkKt39O6WQqE0QEpZntu,Adele,19,Indie/Jazz Poptimism,pop,indie poptimism
0Gpq0lllEPZf98gVo9C4uS, California",1VZxGX1lzF1QjY5QofhC5r,2018-09-14,6OaTudLqBEuTyUMPxRNpZc,pop
1R2CpJXwERlLURyKaE1nWr,Tom Misch,Beat Tape 2,Indie/Jazz Poptimism,pop,indie poptimism
1p0ziArbexSnA0FK2bhEsu,Oh Wonder,Oh Wonder,Indie/Jazz Poptimism,pop,indie poptimism
4vELW2hK9eb9R7Q0BNJ3Vh,Tom Misch,Watch Me Dance,Indie/Jazz Poptimism,pop,indie poptimism
7jbA3Kti1R49uiexaMKDEE,Perquisite,Outta Nowhere & Double Vision,Indie/Jazz Poptimism,pop,indie poptimism
0XbdhHYvrfmUeMd6NaCfmN,Anomalie,Hang Glide,Indie/Jazz Poptimism,pop,indie poptimism
254kuaMH6WLGAGtRd8z5oG,Aso,Two / Seven EP,Indie/Jazz Poptimism,pop,indie poptimism
7BQVhWw9GR1Up3eKQrYFlI,Julian Lage,Arclight,Indie/Jazz Poptimism,pop,indie poptimism
7a0mPDySTtLmgE3NoIBNJp,MOSSS,Here If You Want (Pale Blue),Indie/Jazz Poptimism,pop,indie poptimism
6bxtai04eVsvV7IZGqOXMy,Sunni Colon,Satin Psicodelic,Indie/Jazz Poptimism,pop,indie poptimism
4PIrQHxXlHlSXKoKd2nuxE,Loyle Carner,Loose Ends,Indie/Jazz Poptimism,pop,indie poptimism
7gARZ2i5u5DHC1b1n1fML5,alt-J,An Awesome Wave,Indie/Jazz Poptimism,pop,indie poptimism
36ylLzMtvJ2CItc7bN4TcF,alt-J,An Awesome Wave,Indie/Jazz Poptimism,pop,indie poptimism
5A7FKtfUqykPsmQ1wMZLDo,Laura Misch,Lagoon,Indie/Jazz Poptimism,pop,indie poptimism
64J4hxVuHEpLrhzAuk5QMM,Tora,Take a Rest,Indie/Jazz Poptimism,pop,indie poptimism
3al8a3uZrOZIHc6J1n8i5f,Tom Misch,Geography,Indie/Jazz Poptimism,pop,indie poptimism
0OIkb1unFOOnCcNI8g4JTG,Tom Misch,Beat Tape 2,Indie/Jazz Poptimism,pop,indie poptimism
1Avnd5xLg7HmaNofmYk7RQ,Parcels,Parcels,Indie/Jazz Poptimism,pop,indie poptimism
1ko2lVN0vKGUl9zrU0qSlT,"Grover Washington,1lKYaRbV0AayVPss9i4oOp,1985,6OaTudLqBEuTyUMPxRNpZc,pop
4KMvfofdk7H9eMijiOWYag,Eli Way,Chillhop Essentials Spring 2019,Indie/Jazz Poptimism,pop,indie poptimism
4pI7VTiN59CZnGJUgVZPoy,Blue Wednesday,Chillhop Essentials Spring 2019,Indie/Jazz Poptimism,pop,indie poptimism
32gaGfRgDMrMtcpCqF078U,Matt Quentin,Morning Dew,Indie/Jazz Poptimism,pop,indie poptimism
58FsmlVRQxpjFmXF8vSKMT,Maribou State,Kingdoms In Colour,Indie/Jazz Poptimism,pop,indie poptimism
0KTvHwi5cDdZh86cpZztfu,Loyle Carner,Ottolenghi,Indie/Jazz Poptimism,pop,indie poptimism
6ZizKmm2kQY7e77rXrlwWs,Loyle Carner,"Not Waving,2019-04-19,6OaTudLqBEuTyUMPxRNpZc,pop
7iQzzNzwTCHNW0NO9EVRCO,Cory Wong,The Optimist,Indie/Jazz Poptimism,pop,indie poptimism
5kc6erfW0v4PtsBtRJpf0Z,FKJ,French Kiwi Juice,Indie/Jazz Poptimism,pop,indie poptimism
5CZMYGXypciCWqiDKG5vgx,HONNE,Warm On A Cold Night (Deluxe),Indie/Jazz Poptimism,pop,indie poptimism
5a3MulSI25BDyBGg1Gsfpz,HONNE,Warm On A Cold Night (Deluxe),Indie/Jazz Poptimism,pop,indie poptimism
2L7mTZOYDtI1syQQh6AVM8,Flitz&Suppe,Chillhop Essentials Spring 2019,Indie/Jazz Poptimism,pop,indie poptimism
1ITJTMrS4cx8zdlI7DdSoo,HONNE,Love Me / Love Me Not,Indie/Jazz Poptimism,pop,indie poptimism
7l3MZPlCyfO7wXXH2X0JRE,Blue Wednesday,Beat Tape 1,Indie/Jazz Poptimism,pop,indie poptimism
0UgHTPXcW728KHbr7JbKr7,Blue Wednesday,Chillhop Essentials Summer 2019,Indie/Jazz Poptimism,pop,indie poptimism
5IWW129DwGyMVQAbaJz3rS,Dominic Fike,"Don't Forget About Me,2018-10-16,6OaTudLqBEuTyUMPxRNpZc,pop
6Dg2RJihNlbkLSmtXY3p5f,HONNE,Warm On A Cold Night (Deluxe),Indie/Jazz Poptimism,pop,indie poptimism
2Sh3g3NaqkD23mZ6Ugfrsq, Loyle Carner & Rebel Kleff)",5tbvov0fii1eMXkTYZmVdp, Loyle Carner & Rebel Kleff)",Indie/Jazz Poptimism,6OaTudLqBEuTyUMPxRNpZc
2AYZQuAJIHcM32EBkHgQs3,Loyle Carner,"Not Waving,2019-04-19,6OaTudLqBEuTyUMPxRNpZc,pop
2mbu1ssfb7h1RNO5jBv4cW,Nick Murphy / Chet Faker,Thinking In Textures,Indie/Jazz Poptimism,pop,indie poptimism
2SMn57cBVxoD4TArscpovk,The xx,xx,Indie/Jazz Poptimism,pop,indie poptimism
65c7ThLCjdleiLILiri41Z,Franc Moody,Dance Moves,Indie/Jazz Poptimism,pop,indie poptimism
5AxhoDqSWt4WQjBvhh6aq3,Loyle Carner,"Not Waving,2019-04-19,6OaTudLqBEuTyUMPxRNpZc,pop
43A8FeaAetF2Imc28DX29I,Jungle,Jungle,Indie/Jazz Poptimism,pop,indie poptimism
0I0onONP8E5RG8oxpWoGIY,The Kooks,So Good Looking,Indie/Jazz Poptimism,pop,indie poptimism
2N4idqj9TT3HnH2OFT9j0v,Mac DeMarco,This Old Dog,Indie/Jazz Poptimism,pop,indie poptimism
5uIRujGRZv5t4fGKkUTv4n,boy pablo,Soy Pablo,Indie/Jazz Poptimism,pop,indie poptimism
1DriOnyA5tFc2bUdM6nglI,Franc Moody,Dance Moves,Indie/Jazz Poptimism,pop,indie poptimism
1eYTN19ZXz0i9iuIX2TD5U,Joe Corfield,Chillhop Essentials Spring 2018,Indie/Jazz Poptimism,pop,indie poptimism
0fDf7Fo4Lb6DA1mmKibSNc,Bob Moses,Battle Lines,Indie/Jazz Poptimism,pop,indie poptimism
3Dgm3Eaw7mBjYrGxdZxfjl,The Kooks,Let's Go Sunshine,Indie/Jazz Poptimism,pop,indie poptimism
7zrXS0Mp9h3KynGEx50TP4,Leoniden,Leoniden,Indie/Jazz Poptimism,pop,indie poptimism
14zhqtMI5xHrfCFCLhFcsn,Beck,Colors,Indie/Jazz Poptimism,pop,indie poptimism
2vNmPvzN8fgyhJG5nKfbt8,alt-J,An Awesome Wave,Indie/Jazz Poptimism,pop,indie poptimism
6dXVbkS1t7jQs3maRSM9pW,Electric Guest,Dollar,Indie/Jazz Poptimism,pop,indie poptimism
0fIFjeeLJjIBliWUCsxyMF,Jorja Smith,Lost & Found,Indie/Jazz Poptimism,pop,indie poptimism
5imShWWzwqfAJ9gXFpGAQh,John Mayer,Continuum,Indie/Jazz Poptimism,pop,indie poptimism
4LPraPfByX8L6YuqmJ4DJX,Tom Misch,Beat Tape 2,Indie/Jazz Poptimism,pop,indie poptimism
2MTSo2SGQ0oVKgPu99x3Df,Franc Moody,Dopamine,Indie/Jazz Poptimism,pop,indie poptimism
0Maqqr2tZ93fqgy1n88q9e,Tom Misch,Beat Tape 2,Indie/Jazz Poptimism,pop,indie poptimism
3kwRiuw2oJoArGs3EusCgn,Jungle,Jungle,Indie/Jazz Poptimism,pop,indie poptimism
2hhVlIZmGEGfNeVIYnMUAG,Myd,All Inclusive,Indie/Jazz Poptimism,pop,indie poptimism
1kgws2l8gsvDhtsVyzWbu9,Parcels,Overnight,Indie/Jazz Poptimism,pop,indie poptimism
6ZrVIQPKkdOvLO4PS12vzZ, Always",0XCxG0FtyFgyZpkAu4Cw19, Always",The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep
3FmSuz3ElwIPfqWoMWOzpq,No Friends,No Friends & Kodie 2,The Edge of Indie Poptimism,pop,indie poptimism
5ztchKx1kmWXmc6fN6pNsm,Neighbor Susan,My Corduroy Hat,The Edge of Indie Poptimism,pop,indie poptimism
65vbAXYhz1L3pa0SRxw9Tw,Banana Club,Could Be Fun,The Edge of Indie Poptimism,pop,indie poptimism
39p2Bauqy34ZozrpQuFa4t,Tessa Kaye,Fool's Gold,The Edge of Indie Poptimism,pop,indie poptimism
3IB6XJvP4GlaUl1TOBeVoO,Charlotte Rose Benjamin,Party City,The Edge of Indie Poptimism,pop,indie poptimism
79DmpsJcjNdrxEGM5yKKPx,toast,don't tlk,The Edge of Indie Poptimism,pop,indie poptimism
7l4OLV2EKT2jHd7kx0EzxV,jame,Fiya,The Edge of Indie Poptimism,pop,indie poptimism
3FuwVLUDf7QCwVaVmUB5F2,Aunty Social,Cortex,The Edge of Indie Poptimism,pop,indie poptimism
2aMqRRtkIgdSB5O8DF4RTK,Artists for Peace and Justice,Under the Supermoon,The Edge of Indie Poptimism,pop,indie poptimism
0tqTXPcnB2x8IncNh7zSz9,Jac Ross,It's OK To Be Black,The Edge of Indie Poptimism,pop,indie poptimism
5IXRReJwphf85X3q7vhtWa,Lawrence Rothman,SkindeepSkyhighHeartwide,The Edge of Indie Poptimism,pop,indie poptimism
3glRVTeqKmtGqmblN77lw0,Sfven,flowerbeds,The Edge of Indie Poptimism,pop,indie poptimism
3r2b9bQLstavgFY0PUnDBu,Keni,Build Me Up Buttercup,The Edge of Indie Poptimism,pop,indie poptimism
1Ldg5ulnUpRGUJQ3rdDN9D,Larry Smith,Uncut Larry Smith,The Edge of Indie Poptimism,pop,indie poptimism
